Date,Brand,Search Volume Index
2021-08-15,Rolex,93
2021-08-15,Louis Vuitton,16
2021-08-15,Chanel,30
2021-08-16,Gucci,84
2021-08-16,Dior,15
2021-08-16,Rolex,97
2021-08-16,Louis Vuitton,27
2021-08-16,Chanel,90
2021-08-17,Gucci,91
2021-08-17,Dior,58
2021-08-17,Rolex,33
2021-08-17,Louis Vuitton,57
2021-08-17,Chanel,63
2021-08-18,Gucci,57
2021-08-18,Dior,32
2021-08-18,Rolex,57
2021-08-18,Louis Vuitton,55
2021-08-18,Chanel,81
2021-08-19,Gucci,35
2021-08-19,Dior,81
2021-08-19,Rolex,85
2021-08-19,Louis Vuitton,19
2021-08-19,Chanel,62
2021-08-20,Gucci,71
2021-08-20,Dior,89
2021-08-20,Rolex,82
2021-08-20,Louis Vuitton,89
2021-08-20,Chanel,22
2021-08-21,Gucci,28
2021-08-21,Dior,59
2021-08-21,Rolex,69
2021-08-21,Louis Vuitton,88
2021-08-21,Chanel,75
2021-08-22,Gucci,69
2021-08-22,Dior,93
2021-08-22,Rolex,12
2021-08-22,Louis Vuitton,85
2021-08-22,Chanel,76
2021-08-23,Gucci,61
2021-08-23,Dior,40
2021-08-23,Rolex,86
2021-08-23,Louis Vuitton,29
2021-08-23,Chanel,56
2021-08-24,Gucci,39
2021-08-24,Dior,86
2021-08-24,Rolex,25
2021-08-24,Louis Vuitton,28
2021-08-24,Chanel,49
2021-08-25,Gucci,13
2021-08-25,Dior,57
2021-08-25,Rolex,48
2021-08-25,Louis Vuitton,33
2021-08-25,Chanel,18
2021-08-26,Gucci,85
2021-08-26,Dior,51
2021-08-26,Rolex,11
2021-08-26,Louis Vuitton,16
2021-08-26,Chanel,23
2021-08-27,Gucci,54
2021-08-27,Dior,89
2021-08-27,Rolex,61
2021-08-27,Louis Vuitton,41
2021-08-27,Chanel,71
2021-08-28,Gucci,66
2021-08-28,Dior,53
2021-08-28,Rolex,87
2021-08-28,Louis Vuitton,12
2021-08-28,Chanel,24
2021-08-29,Gucci,42
2021-08-29,Dior,30
2021-08-29,Rolex,12
2021-08-29,Louis Vuitton,92
2021-08-29,Chanel,96
2021-08-30,Gucci,11
2021-08-30,Dior,79
2021-08-30,Rolex,34
2021-08-30,Louis Vuitton,66
2021-08-30,Chanel,19
2021-08-31,Gucci,94
2021-08-31,Dior,43
2021-08-31,Rolex,69
2021-08-31,Louis Vuitton,85
2021-08-31,Chanel,81
2021-09-01,Gucci,38
2021-09-01,Dior,69
2021-09-01,Rolex,57
2021-09-01,Louis Vuitton,27
2021-09-01,Chanel,40
2021-09-02,Gucci,74
2021-09-02,Dior,21
2021-09-02,Rolex,73
2021-09-02,Louis Vuitton,52
2021-09-02,Chanel,87
2021-09-03,Gucci,62
2021-09-03,Dior,24
2021-09-03,Rolex,91
2021-09-03,Louis Vuitton,27
2021-09-03,Chanel,29
2021-09-04,Gucci,85
2021-09-04,Dior,17
2021-09-04,Rolex,42
2021-09-04,Louis Vuitton,79
2021-09-04,Chanel,96
2021-09-05,Gucci,17
2021-09-05,Dior,51
2021-09-05,Rolex,48
2021-09-05,Louis Vuitton,29
2021-09-05,Chanel,50
2021-09-06,Gucci,63
2021-09-06,Dior,36
2021-09-06,Rolex,34
2021-09-06,Louis Vuitton,32
2021-09-06,Chanel,63
2021-09-07,Gucci,62
2021-09-07,Dior,68
2021-09-07,Rolex,84
2021-09-07,Louis Vuitton,67
2021-09-07,Chanel,78
2021-09-08,Gucci,56
2021-09-08,Dior,18
2021-09-08,Rolex,16
2021-09-08,Louis Vuitton,73
2021-09-08,Chanel,71
2021-09-09,Gucci,95
2021-09-09,Dior,73
2021-09-09,Rolex,92
2021-09-09,Louis Vuitton,25
2021-09-09,Chanel,39
2021-09-10,Gucci,20
2021-09-10,Dior,42
2021-09-10,Rolex,87
2021-09-10,Louis Vuitton,79
2021-09-10,Chanel,37
2021-09-11,Gucci,76
2021-09-11,Dior,94
2021-09-11,Rolex,87
2021-09-11,Louis Vuitton,26
2021-09-11,Chanel,45
2021-09-12,Gucci,71
2021-09-12,Dior,37
2021-09-12,Rolex,10
2021-09-12,Louis Vuitton,85
2021-09-12,Chanel,61
2021-09-13,Gucci,10
2021-09-13,Dior,31
2021-09-13,Rolex,15
2021-09-13,Louis Vuitton,98
2021-09-13,Chanel,47
2021-09-14,Gucci,35
2021-09-14,Dior,27
2021-09-14,Rolex,36
2021-09-14,Louis Vuitton,46
2021-09-14,Chanel,43
2021-09-15,Gucci,75
2021-09-15,Dior,76
2021-09-15,Rolex,83
2021-09-15,Louis Vuitton,82
2021-09-15,Chanel,54
2021-09-16,Gucci,82
2021-09-16,Dior,72
2021-09-16,Rolex,71
2021-09-16,Louis Vuitton,49
2021-09-16,Chanel,44
2021-09-17,Gucci,71
2021-09-17,Dior,42
2021-09-17,Rolex,55
2021-09-17,Louis Vuitton,53
2021-09-17,Chanel,76
2021-09-18,Gucci,55
2021-09-18,Dior,22
2021-09-18,Rolex,86
2021-09-18,Louis Vuitton,25
2021-09-18,Chanel,81
2021-09-19,Gucci,75
2021-09-19,Dior,39
2021-09-19,Rolex,88
2021-09-19,Louis Vuitton,52
2021-09-19,Chanel,66
2021-09-20,Gucci,68
2021-09-20,Dior,56
2021-09-20,Rolex,24
2021-09-20,Louis Vuitton,79
2021-09-20,Chanel,90
2021-09-21,Gucci,16
2021-09-21,Dior,34
2021-09-21,Rolex,73
2021-09-21,Louis Vuitton,95
2021-09-21,Chanel,96
2021-09-22,Gucci,11
2021-09-22,Dior,27
2021-09-22,Rolex,50
2021-09-22,Louis Vuitton,25
2021-09-22,Chanel,57
2021-09-23,Gucci,99
2021-09-23,Dior,75
2021-09-23,Rolex,12
2021-09-23,Louis Vuitton,54
2021-09-23,Chanel,72
2021-09-24,Gucci,85
2021-09-24,Dior,69
2021-09-24,Rolex,94
2021-09-24,Louis Vuitton,10
2021-09-24,Chanel,24
2021-09-25,Gucci,55
2021-09-25,Dior,53
2021-09-25,Rolex,90
2021-09-25,Louis Vuitton,94
2021-09-25,Chanel,25
2021-09-26,Gucci,87
2021-09-26,Dior,73
2021-09-26,Rolex,28
2021-09-26,Louis Vuitton,69
2021-09-26,Chanel,99
